constant_name,constant_level,constant_value,problem,metric,direction,n_runs,median,iqr,mean,std,min,max,rank,default_level_flag,best_flag,status,a1_a5_formal_experiment_source_snapshot_sha256,a1_a5_postprocessing_source_snapshot_sha256,e3_formal_experiment_source_snapshot_sha256,global_postprocessing_source_snapshot_sha256
pi_min,default,0.05,DASCMOP7_difficulty7,spread,lower,11,0.016708344600923446,0.0012943287156721751,0.016857625733793038,0.001014757928560314,0.015518353006093739,0.01894334139889428,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,DASCMOP7_difficulty7,time_s,lower,11,469.0683263000101,103.9138549999916,446.76993067273656,53.42015667652596,383.4215226000524,511.38604359998135,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,DTLZ2_n_obj3,gd,lower,11,0.004718712387124944,0.0025129315602790666,0.005307019747338971,0.0016343886552212543,0.0036400186711982537,0.008294333961877363,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,DTLZ2_n_obj3,hv,higher,11,17.998843035237176,0.016110362156375402,17.99533657443106,0.016497662102868293,17.95818826793231,18.01556416150261,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,DTLZ2_n_obj3,igd,lower,11,0.05063230059783576,0.002689600028078179,0.05019928830007163,0.0023754564403203086,0.04560437994802025,0.05327214059572931,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,DTLZ2_n_obj3,igd_plus,lower,11,0.026943424526420016,0.0019307132389269205,0.02643065269489243,0.0018644168134995139,0.023514343755382555,0.029846695123888125,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,DTLZ2_n_obj3,spread,lower,11,0.03195784738144764,0.01360062694893139,0.03463183746945592,0.010334393680602655,0.022414814672514348,0.05144656585506756,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,DTLZ2_n_obj3,time_s,lower,11,1059.7427984999958,100.8030820999993,1019.2774462636285,58.8357591461935,945.5730751000228,1087.9604376999778,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,WFG4,gd,lower,11,0.005372816381887593,0.00023368676507889204,0.005315749134460923,0.00016171222948554268,0.005024535439428903,0.005557245024766032,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,WFG4,hv,higher,11,6.242322622922672,0.010012603355781025,6.244664303518666,0.005865753741570962,6.236441751853084,6.253071831000751,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,WFG4,igd,lower,11,0.0065220232149132695,0.0007271613722215934,0.0064043396572725396,0.00044312244622590573,0.005677945144065515,0.006928159853332937,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,WFG4,igd_plus,lower,11,0.0032469596937453565,0.0001970344482023212,0.003285973056775743,0.0003057409562077961,0.0028508234190210337,0.004020735758978087,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,WFG4,spread,lower,11,0.26102932036639614,0.0125022564341708,0.25867987070131193,0.0100166053797906,0.2441021573231525,0.2789761495090784,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,WFG4,time_s,lower,11,561.2807460999466,33.360565149981994,551.7582576909018,21.473658884390748,515.42549470003,581.7943180999719,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,WFG9,gd,lower,11,0.0011994533621931213,1.0664298834670407e-05,0.00119713286626693,7.400692615638433e-06,0.0011830107786780218,0.0012044370340796291,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,WFG9,hv,higher,11,9.879573965988365,0.004796466894752882,9.87786124989261,0.0042646503975794035,9.868532651296961,9.884433233573201,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,WFG9,igd,lower,11,0.00948733893412488,0.0003054269153109253,0.009506579878889719,0.00019494938185941378,0.009206763316639397,0.009807631903193491,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,WFG9,igd_plus,lower,11,0.007734318308088433,0.00012147284681509815,0.007722900275984626,8.970281407671408e-05,0.007519452577706792,0.007824841378016341,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,WFG9,spread,lower,11,0.24813516868980418,0.012929567846154122,0.24956971464134045,0.008353557089897776,0.23605181816384405,0.26128978001941866,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,WFG9,time_s,lower,11,1123.4460239000036,109.49039640004048,1098.0907861908993,57.20912202171152,1030.7164394999854,1167.2898669000133,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,ZDT1,gd,lower,11,0.00016032273258283124,1.6912671544000777e-05,0.00040049090252646246,0.0007972039469117098,0.00015061930977836293,0.0028040356259460743,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,ZDT1,hv,higher,11,7.350922972707928,2.001517787242335e-05,7.350914113222433,6.59331834851256e-05,7.350734672588025,7.351001221408442,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,ZDT1,igd,lower,11,0.0018851894470433203,1.2423985906216597e-05,0.001887364045318667,1.9768954866844385e-05,0.0018535109442716464,0.0019349819206545878,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,ZDT1,igd_plus,lower,11,0.0012311134055858037,1.8819905149639483e-05,0.0012420307227030628,3.149337495274126e-05,0.001202141015031235,0.0013247959214053053,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,ZDT1,spread,lower,11,0.14304765029866076,0.007623334033708129,0.18582039652351556,0.14555592913619586,0.13032081452862074,0.6242906589461821,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,ZDT1,time_s,lower,11,763.8482864000252,92.97448800000711,722.3335624272692,51.51915930365466,651.899397799978,771.4254239000147,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,ZDT3,gd,lower,11,0.00017261640355557394,0.0002464450066820215,0.0012895276162752615,0.0034048164926038923,0.00010493287320037921,0.011523616645422624,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,ZDT3,hv,higher,11,7.805983396314495,4.6929141380935846e-05,7.805988198088351,3.9165030728921e-05,7.805914926443277,7.806051237167887,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,ZDT3,igd,lower,11,0.0022637254693022328,3.461447882638965e-05,0.002263837796718636,2.079545809332613e-05,0.0022333006704273297,0.002290651367284177,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,ZDT3,igd_plus,lower,11,0.0006573226527298834,3.584240070711041e-05,0.0006622854937659434,2.7247148278481082e-05,0.0006241519004441575,0.0007100166914175021,1,True,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,ZDT3,spread,lower,11,0.4791639919378634,0.03841987506888489,0.548006848608303,0.19324076669244353,0.46129776749891693,1.1203550176089907,3,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,default,0.05,ZDT3,time_s,lower,11,616.950965099968,81.10816440000781,592.678087109086,44.13221632072245,539.9801166999969,646.929163200024,2,True,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,DASCMOP7_difficulty7,gd,lower,11,0.0009110638864063588,4.751304732724781e-05,0.0009217810551604169,4.825489944619371e-05,0.0008499669854621065,0.001010870598924461,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,DASCMOP7_difficulty7,hv,higher,11,110916.13815519637,3.024655051791342,110915.46043607876,3.074487876857719,110909.82048857275,110919.29845842878,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,DASCMOP7_difficulty7,igd,lower,11,0.03248739828537188,0.001048001836366573,0.03267808550661377,0.0006863317474077484,0.0319596078894377,0.03407461036219846,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,DASCMOP7_difficulty7,igd_plus,lower,11,0.023059121064037194,0.0008805727176013148,0.023210718581093512,0.0008617738460573413,0.022225727177432285,0.024827913684360377,3,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,DASCMOP7_difficulty7,spread,lower,11,0.016283568033681285,0.0015944864355162368,0.016508391608698707,0.0009883633990974687,0.015001767244008287,0.017993855332176564,1,False,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,DASCMOP7_difficulty7,time_s,lower,11,313.80080959998304,18.25779154995689,314.6108427545511,11.400674000374105,298.79303639999125,331.57771059998777,1,False,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,DTLZ2_n_obj3,gd,lower,11,0.0048636733923656,0.0014597227971093153,0.005069713915963003,0.001154817801745417,0.003760895521359082,0.007068310782904459,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,DTLZ2_n_obj3,hv,higher,11,18.008710559816183,0.009841793009186972,18.005586543248413,0.009581878779536616,17.984215244370834,18.01468778007089,1,False,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,DTLZ2_n_obj3,igd,lower,11,0.049597093231235526,0.0016793488389213879,0.04945013055797161,0.0019342041067809648,0.04459585434460452,0.051554003510184715,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,DTLZ2_n_obj3,igd_plus,lower,11,0.02568992191415857,0.0014312328868240458,0.025755522655675923,0.0011570762576393182,0.023481389464635974,0.02744949585514459,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,DTLZ2_n_obj3,spread,lower,11,0.03474658378559181,0.013615331928017178,0.03626829364395465,0.012419817213925372,0.022610265680190346,0.06504625939021833,3,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,DTLZ2_n_obj3,time_s,lower,11,717.5092677000212,27.53286084998399,707.0189471818317,17.73316562743851,681.8996896000463,729.7729037000099,1,False,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,WFG4,gd,lower,11,0.004327848463232181,0.00015140578976404612,0.004311603489761515,9.542943129579225e-05,0.004165448345188185,0.004472699787708413,1,False,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,WFG4,hv,higher,11,6.24415967064782,0.005024199904072546,6.2445161325284095,0.00350350549835585,6.239825212941333,6.250197807618275,1,False,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,WFG4,igd,lower,11,0.006061571397184174,0.0009284234039133917,0.006086597529990889,0.0006232383079208648,0.005366221800963391,0.0071691945686909566,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,WFG4,igd_plus,lower,11,0.003165887130020934,0.0001985448630877286,0.003150526198229522,0.0001861733915213777,0.0028674962968653294,0.0034924927131601037,1,False,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,WFG4,spread,lower,11,0.25755294363219067,0.010522084010394672,0.25651135938725944,0.008504881466263485,0.24201489189762823,0.2703755400279541,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,WFG4,time_s,lower,11,410.3055489999824,18.18633475000388,405.15413515454435,11.934826747944488,385.1430831000325,422.3558442000067,1,False,True,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
pi_min,high,0.1,WFG9,gd,lower,11,0.0011945434347290374,1.8365946453201623e-05,0.001190080775348418,1.4302997558699126e-05,0.0011634323112201341,0.0012105689098300867,2,False,False,ok,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,a5ae0207e9ab3cb74b04028cf7438a3f0869e6f5aa8648504717ddc3211af765
