source_block,source_file,metric,metric_reported_as,n,bootstrap_seed,n_bootstrap,experiment_group,problem,variant,median,ci95_low,ci95_high,status,notes,constant_name,constant_level
a5_domselect_ablation,tables\a5_domselect_ablation_by_run_clean.csv,igd,igd,31,2866597077145493295,5000,A5,WFG9,MOSADE,0.0095362910661892,0.0093657040897167,0.0097057543831362,ok,median bootstrap CI; unsupported/missing/NaN values excluded,,
a5_domselect_ablation,tables\a5_domselect_ablation_by_run_clean.csv,hv,hv,31,5729050943172155372,5000,A5,WFG9,MOSADE_domselect,9.861954167142471,9.857541598052403,9.864067617075769,ok,median bootstrap CI; unsupported/missing/NaN values excluded,,
a5_domselect_ablation,tables\a5_domselect_ablation_by_run_clean.csv,igd,igd,31,10390545350368099556,5000,A5,WFG9,MOSADE_domselect,0.0102534739376235,0.0101511070803517,0.0103798549027188,ok,median bootstrap CI; unsupported/missing/NaN values excluded,,
a5_domselect_ablation,tables\a5_domselect_ablation_by_run_clean.csv,hv,hv,31,1410301998476759394,5000,A5,ZDT1,MOSADE,7.350925324306885,7.350916333365927,7.350931701201221,ok,median bootstrap CI; unsupported/missing/NaN values excluded,,
a5_domselect_ablation,tables\a5_domselect_ablation_by_run_clean.csv,igd,igd,31,5918296461836118995,5000,A5,ZDT1,MOSADE,0.001885596226161,0.0018789315387377,0.0018912421675197,ok,median bootstrap CI; unsupported/missing/NaN values excluded,,
a5_domselect_ablation,tables\a5_domselect_ablation_by_run_clean.csv,hv,hv,31,6483902918131157584,5000,A5,ZDT1,MOSADE_domselect,7.35075118098192,7.350682536438338,7.350780424048386,ok,median bootstrap CI; unsupported/missing/NaN values excluded,,
a5_domselect_ablation,tables\a5_domselect_ablation_by_run_clean.csv,igd,igd,31,1510130007134060151,5000,A5,ZDT1,MOSADE_domselect,0.0019381563130636,0.0019285221082305,0.001951942567626,ok,median bootstrap CI; unsupported/missing/NaN values excluded,,
a5_domselect_ablation,tables\a5_domselect_ablation_by_run_clean.csv,hv,hv,31,16118229537230741974,5000,A5,ZDT3,MOSADE,7.805978601379113,7.8059570064717985,7.805986725835425,ok,median bootstrap CI; unsupported/missing/NaN values excluded,,
a5_domselect_ablation,tables\a5_domselect_ablation_by_run_clean.csv,igd,igd,31,13535279993132755348,5000,A5,ZDT3,MOSADE,0.0022660470897209,0.0022549331759915,0.0022759709285009,ok,median bootstrap CI; unsupported/missing/NaN values excluded,,
a5_domselect_ablation,tables\a5_domselect_ablation_by_run_clean.csv,hv,hv,31,3830603389217066059,5000,A5,ZDT3,MOSADE_domselect,7.805977180257434,7.805953277871675,7.805986649522127,ok,median bootstrap CI; unsupported/missing/NaN values excluded,,
a5_domselect_ablation,tables\a5_domselect_ablation_by_run_clean.csv,igd,igd,31,11946031556267733204,5000,A5,ZDT3,MOSADE_domselect,0.0022987451971937,0.0022892377000506,0.0023131705211685,ok,median bootstrap CI; unsupported/missing/NaN values excluded,,
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,932127763259013555,5000,E3,DASCMOP7_difficulty7,,110917.57066837502,110916.72319102866,110918.03684593266,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,8831792367244143207,5000,E3,DASCMOP7_difficulty7,,0.0317545724327574,0.0312769529294623,0.0325483821639444,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,11306156685960999512,5000,E3,DTLZ2_n_obj3,,17.998843035237176,17.98613277804091,18.00694583435763,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,12584328708792573178,5000,E3,DTLZ2_n_obj3,,0.0506323005978357,0.048742704472679,0.0521037180898985,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,6738615617300849562,5000,E3,WFG4,,6.242322622922672,6.240074645003087,6.252106289030298,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,13388048111320010263,5000,E3,WFG4,,0.0062236970020916,0.0056042735551074,0.0065601592750264,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,18344311206154840281,5000,E3,WFG9,,9.879573965988364,9.874676430500276,9.880385073853027,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,10147697612003789196,5000,E3,WFG9,,0.0094873389341248,0.0093323628892347,0.009663185111762,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,13406432082758981011,5000,E3,ZDT1,,7.350922972707928,7.350911393347196,7.350936055867646,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,17245511158806166754,5000,E3,ZDT1,,0.0018851894470433,0.0018782215499993,0.0018943689480228,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,820672012813986015,5000,E3,ZDT3,,7.805983396314495,7.805955841510873,7.806018622455118,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,16324125663740846346,5000,E3,ZDT3,,0.0022637254693022,0.0022429584976372,0.0022841709099206,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,16097949107126091600,5000,E3,DASCMOP7_difficulty7,,110917.32138470782,110916.72527754318,110917.697700007,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,10829469717110353890,5000,E3,DASCMOP7_difficulty7,,0.0325270073311432,0.031860851361236,0.0329713242704439,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,13013310847658827233,5000,E3,DTLZ2_n_obj3,,18.001165829494422,17.992999543519698,18.012812149745713,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,11685014705954197707,5000,E3,DTLZ2_n_obj3,,0.049711771237306,0.0485484916512575,0.0511987408387041,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,3847911005531374046,5000,E3,WFG4,,6.245412574591294,6.240097885252216,6.247467145846499,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,773569294026862924,5000,E3,WFG4,,0.0057859796472183,0.005443748144282,0.0061989809704872,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,12868796552967953132,5000,E3,WFG9,,9.878188817878474,9.874341844967956,9.882398443122264,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,9804638266227663658,5000,E3,WFG9,,0.0093695850424896,0.0092203191043202,0.0095686601296035,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,17427173066126510997,5000,E3,ZDT1,,7.350933429461903,7.350891574562546,7.3509691343955375,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,18066954377209303071,5000,E3,ZDT1,,0.0018867411049989,0.0018705472138097,0.0019042179588518,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,9769581990655036555,5000,E3,ZDT3,,7.805961715506979,7.805930894448066,7.805989278148865,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,12951095250634785292,5000,E3,ZDT3,,0.0022605222533476,0.0022517167583269,0.0022787058153635,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,16181395968919703063,5000,E3,DASCMOP7_difficulty7,,110917.13362020648,110916.08160595452,110917.79997332138,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,146752321675583700,5000,E3,DASCMOP7_difficulty7,,0.0323662427008,0.0315424747010425,0.0332991827438127,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,11212974962543446924,5000,E3,DTLZ2_n_obj3,,17.99926158209174,17.980197279021397,18.009371173957206,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,8995463810774072191,5000,E3,DTLZ2_n_obj3,,0.0500017036131409,0.0472754929090805,0.050273709111162,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,12054724818822971983,5000,E3,WFG4,,6.245786030150232,6.235785256516873,6.2487429224469455,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,997976516920541388,5000,E3,WFG4,,0.0058645035650402,0.0054491069512063,0.0064470664801364,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,14818624412373734421,5000,E3,WFG9,,9.875260856758851,9.87264911107029,9.87672635332722,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,8690347092044908347,5000,E3,WFG9,,0.0094254537526049,0.0092655408853589,0.0095666855244442,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,6210537824159878424,5000,E3,ZDT1,,7.35091665037127,7.350904190510481,7.350938601766236,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,12367119179309559093,5000,E3,ZDT1,,0.0018809130021593,0.0018747775205416,0.0019015654824264,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,13025005484963800332,5000,E3,ZDT3,,7.805975233274204,7.805929696094652,7.805991667594919,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,9256952532644531731,5000,E3,ZDT3,,0.0022525173426064,0.0022376982089309,0.0022800551670923,ok,median bootstrap CI; unsupported/missing/NaN values excluded,lp,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,1664437855116788044,5000,E3,DASCMOP7_difficulty7,,110917.57066837502,110916.72319102866,110918.03684593266,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,5111981737925195226,5000,E3,DASCMOP7_difficulty7,,0.0317545724327574,0.0312769529294623,0.0325483821639444,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,8306117790087584658,5000,E3,DTLZ2_n_obj3,,17.998843035237176,17.98613277804091,18.00694583435763,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,12672410088507705774,5000,E3,DTLZ2_n_obj3,,0.0506323005978357,0.048742704472679,0.0521037180898985,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,14576086017174837999,5000,E3,WFG4,,6.242322622922672,6.240074645003087,6.252106289030298,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,6581209390813521642,5000,E3,WFG4,,0.006238425162381,0.0057591544661895,0.0066090671113011,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,7289978925036159920,5000,E3,WFG9,,9.879573965988364,9.874676430500276,9.880385073853027,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,1804480916506003766,5000,E3,WFG9,,0.0094873389341248,0.0093323628892347,0.009663185111762,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,1279668842562445390,5000,E3,ZDT1,,7.350922972707928,7.350911393347196,7.350936055867646,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,3224575850247482769,5000,E3,ZDT1,,0.0018851894470433,0.0018782215499993,0.0018943689480228,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,15336095246026390933,5000,E3,ZDT3,,7.805983396314495,7.805955841510873,7.806018622455118,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,5519339563595635328,5000,E3,ZDT3,,0.0022637254693022,0.0022429584976372,0.0022841709099206,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,3085080595241206490,5000,E3,DASCMOP7_difficulty7,,110916.5384496152,110915.66868833256,110918.43976287806,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,11905009993187003148,5000,E3,DASCMOP7_difficulty7,,0.0322162323791823,0.0318881480648443,0.0329160550272855,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,93345853677315465,5000,E3,DTLZ2_n_obj3,,18.010989737795914,18.009374611706804,18.01213538795839,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,6920150182290918660,5000,E3,DTLZ2_n_obj3,,0.048677305806759,0.0482753683090789,0.0502596137234078,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,1767959389117960329,5000,E3,WFG4,,6.244450162271388,6.23933759788961,6.252983190479234,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,15922684571210366680,5000,E3,WFG4,,0.0058072846910691,0.0056675705997677,0.0067164667750462,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,10197237907905678781,5000,E3,WFG9,,9.877364007600136,9.875578649648505,9.881756117605777,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,10977718350120248825,5000,E3,WFG9,,0.0094955677970173,0.0092949540452466,0.0097252661858177,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,8662177457464418868,5000,E3,ZDT1,,7.350904653738742,7.350839690674724,7.350942218478958,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,3424849595520289726,5000,E3,ZDT1,,0.0018889202094618,0.0018707851594039,0.0019022040733693,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,5189654207810234305,5000,E3,ZDT3,,7.805972611956163,7.805948099060286,7.805977766891593,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,11808828528462259331,5000,E3,ZDT3,,0.0022625790306878,0.0022462958692967,0.0022699851298526,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,2524218668256954891,5000,E3,DASCMOP7_difficulty7,,110916.54542206686,110915.91973778616,110916.8804550404,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,16519305473895430487,5000,E3,DASCMOP7_difficulty7,,0.0330239738365269,0.0321640337010613,0.0332349109561586,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,6843785395741547166,5000,E3,DTLZ2_n_obj3,,18.001612770596857,17.986173880390453,18.012565832558394,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,7987583415927798660,5000,E3,DTLZ2_n_obj3,,0.0475308313077401,0.0470254689495578,0.0487121918063429,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,8207249587669644634,5000,E3,WFG4,,6.242461784703272,6.240208435001797,6.248157769815135,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,16015652352446230341,5000,E3,WFG4,,0.0064831104537156,0.0058112921909569,0.0069065109229262,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,6012604235837071937,5000,E3,WFG9,,9.875696719517531,9.873774025888215,9.879108453806914,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,12059173315219569310,5000,E3,WFG9,,0.0096193490492161,0.0091868414256547,0.0097814511677043,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,5347650880796644929,5000,E3,ZDT1,,7.350927935731792,7.350897655419318,7.350953063154178,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,12443109660176748600,5000,E3,ZDT1,,0.0018860948564181,0.0018597390107568,0.0018993396862103,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,12909974674718033952,5000,E3,ZDT3,,7.805949491896079,7.805910042748551,7.805992969153487,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,4393303088364892084,5000,E3,ZDT3,,0.0022648326832665,0.0022567339057767,0.0022737380520403,ok,median bootstrap CI; unsupported/missing/NaN values excluded,memory_H,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,3531001513662698887,5000,E3,DASCMOP7_difficulty7,,110917.57066837502,110916.72319102866,110918.03684593266,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,11322299228308818560,5000,E3,DASCMOP7_difficulty7,,0.0317545724327574,0.0312769529294623,0.0325483821639444,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,8127077388656197435,5000,E3,DTLZ2_n_obj3,,17.998843035237176,17.98613277804091,18.00694583435763,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,13671600189470563786,5000,E3,DTLZ2_n_obj3,,0.0506323005978357,0.048742704472679,0.0521037180898985,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,6935613300803976929,5000,E3,WFG4,,6.242322622922672,6.240074645003087,6.252106289030298,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,9003370442773377745,5000,E3,WFG4,,0.0065220232149132,0.0059709259833929,0.0068069513229364,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,1331037311166290488,5000,E3,WFG9,,9.879573965988364,9.874676430500276,9.880385073853027,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,15167036619193274130,5000,E3,WFG9,,0.0094873389341248,0.0093323628892347,0.009663185111762,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,11289313619614608519,5000,E3,ZDT1,,7.350922972707928,7.350911393347196,7.350936055867646,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,16398072738033297853,5000,E3,ZDT1,,0.0018851894470433,0.0018782215499993,0.0018943689480228,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,13167156966454012740,5000,E3,ZDT3,,7.805983396314495,7.805955841510873,7.806018622455118,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,8133124046023493276,5000,E3,ZDT3,,0.0022637254693022,0.0022429584976372,0.0022841709099206,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,15364976482273860440,5000,E3,DASCMOP7_difficulty7,,110916.13815519636,110913.82455590591,110917.8466923149,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,15382582617047952579,5000,E3,DASCMOP7_difficulty7,,0.0324873982853718,0.0320822022442713,0.0333009619803525,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,12282968674131020465,5000,E3,DTLZ2_n_obj3,,18.008710559816183,17.999778772508044,18.01313684235644,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,16354990803371490025,5000,E3,DTLZ2_n_obj3,,0.0495970932312355,0.0487666390574964,0.0511139189030624,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,8772210129265634037,5000,E3,WFG4,,6.24415967064782,6.241868057972603,6.248442358280587,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,6750389142199145054,5000,E3,WFG4,,0.0060615713971841,0.0054279700965244,0.0065395842988965,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,10667453448227606761,5000,E3,WFG9,,9.878004646574166,9.874761189508122,9.882656763328658,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,2411851938973983943,5000,E3,WFG9,,0.0094320466299008,0.0092042123189564,0.0097061817764005,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,617813573347615493,5000,E3,ZDT1,,7.350899502364117,7.35077190453846,7.350926624192225,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,15094133689713145786,5000,E3,ZDT1,,0.0018995718064036,0.0018739452594999,0.0019113053493621,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,1499622946959212501,5000,E3,ZDT3,,7.805953420258203,7.805928245893609,7.805963492159653,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,16965176984728212075,5000,E3,ZDT3,,0.0022617941366467,0.0022422480879,0.0022788870591391,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,7767075266300481433,5000,E3,DASCMOP7_difficulty7,,110916.11779544254,110915.53844125304,110916.51598109076,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,9174214294503024986,5000,E3,DASCMOP7_difficulty7,,0.0327635084205185,0.032174904565541,0.0329572986841056,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,11748239556978288165,5000,E3,DTLZ2_n_obj3,,18.00314225649429,17.996623113248276,18.00686885548299,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,3785361368941334840,5000,E3,DTLZ2_n_obj3,,0.0479235112387859,0.0473115454795062,0.0508572827143901,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,11266666089314141016,5000,E3,WFG4,,6.244043803325786,6.241350961339508,6.248416263147044,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,10973300494939077080,5000,E3,WFG4,,0.005779496234555,0.0054990768155811,0.0062345079466718,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,10000679937500761912,5000,E3,WFG9,,9.877906146340322,9.87383567863282,9.881390202722072,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,low
