result_dir,problem,algorithm,seed,run_dir,status,status_reason,n_evals,n_solutions,n_feasible_final,feasibility_ratio,pf_source,hv,igd,igd_plus,gd,spread,time_s
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,612016888,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_019,ok,,300064,182,182,1.0,archive,110914.0882075335,0.035789458949584275,0.03079994536131206,0.001454510660446851,0.017563957019558027,1190.2056924000208
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,232150720,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_020,ok,,300064,182,182,1.0,archive,110913.48922538027,0.03606129440777704,0.029250737130022287,0.0017193599945072519,0.017475969909677938,1159.32862450002
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,2324106676,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_021,ok,,300064,182,182,1.0,archive,110845.33581486798,0.04601296288350274,0.04436519894940225,0.002526082179597038,0.01878821867370444,1195.5240221999993
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,1658700540,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_022,ok,,300073,182,182,1.0,archive,110864.83336555965,0.0417869870135851,0.03895055582891547,0.002014851407738061,0.016668663312866636,1190.1637965000118
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,609942288,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_023,ok,,300064,182,182,1.0,archive,110904.3456587862,0.034963792652426835,0.027590437859449455,0.0015455433654831907,0.016747049144582225,1182.253820199985
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,3405943863,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_024,ok,,300073,182,182,1.0,archive,110916.18117856425,0.034388790083196896,0.026675883166740907,0.0010363688994162088,0.015765086399769788,1195.2097922000103
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,2257503667,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_025,ok,,300064,182,182,1.0,archive,110918.54949827035,0.03520222297524217,0.028182455600385667,0.0017344778896478965,0.016996097374435814,1196.6492748000019
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,4018327298,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_026,ok,,300064,182,182,1.0,archive,110837.53932113921,0.04632311690775121,0.04447563807661828,0.0025562204792816986,0.017122517388707206,1152.1282374000002
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,2224437599,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_027,ok,,300064,182,182,1.0,archive,110915.4385156801,0.038964143812728474,0.0343775573148603,0.0016785514533755209,0.018118886947916794,1180.6853128999937
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,168388230,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_028,ok,,300064,182,182,1.0,archive,110825.20344350944,0.04955772615893635,0.047601789709400946,0.0027756264135201394,0.01747970407308149,1171.743630699988
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,911875363,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_029,ok,,300064,182,182,1.0,archive,110887.26797726432,0.03850733049489631,0.03369150064465637,0.0015838886197197797,0.017402396158104922,1137.6198524000065
results/a5_ablation_domselect,DASCMOP7_difficulty7,MOSADE_domselect,3699796293,results/a5_ablation_domselect/DASCMOP7_difficulty7/MOSADE_domselect/run_030,ok,,300064,182,182,1.0,archive,110909.02863146049,0.03878608462105454,0.03475450535499198,0.001985516185607728,0.015884805181150815,782.7560536000237
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,2684470948,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_000,ok,,300046,182,182,1.0,archive,18.002498554943354,0.05063230059783576,0.029846695123888125,0.004145356056924519,0.02842042578167949,1167.167496399983
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,4091952314,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_001,ok,,300037,182,182,1.0,archive,18.01522504993737,0.04874270447267907,0.025223262815618014,0.006846447362440913,0.050901124190602394,1161.6501093000115
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,233227757,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_002,ok,,300037,182,182,1.0,archive,18.00694583435763,0.05210371808989851,0.02755455033502023,0.004475311114698153,0.02943699973719327,1165.023807199992
