experiment_group,problem,variant,metric,direction,n_runs,median,iqr,mean,std,min,max,rank,best_flag,status,formal_experiment_source_snapshot_sha256,postprocessing_source_snapshot_sha256
A3,WFG9,MOSADE_shared_memory,gd,lower,31,0.0011903208948448266,1.617943837016987e-05,0.0011894749348846949,1.485171926332731e-05,0.001154528061812846,0.0012239442616634316,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG9,MOSADE,hv,higher,31,9.878076433441954,0.005665714896482044,9.877747914874762,0.00430403307235929,9.86765590162166,9.886437240314164,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG9,MOSADE_shared_memory,hv,higher,31,9.87836714176492,0.004924202190798255,9.878218528183751,0.004391009216247271,9.870188756594237,9.887766882347952,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG9,MOSADE,igd,lower,31,0.009536291066189298,0.0004425088805648861,0.009588625520133988,0.0003536867821494801,0.008765892558755066,0.010413600432242154,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG9,MOSADE_shared_memory,igd,lower,31,0.009475863461672812,0.00045554736291681004,0.009459000691910717,0.00034793985034673787,0.008913445194891557,0.010390272843817844,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG9,MOSADE,igd_plus,lower,31,0.007735679243713227,0.00012138063029209015,0.007749862090026505,8.973337669164216e-05,0.007519452577706792,0.007927770010544169,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG9,MOSADE_shared_memory,igd_plus,lower,31,0.007740979599176022,0.00013762181154056401,0.007751133555252904,0.0001313649452425728,0.00753918181824778,0.00809676523431193,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG9,MOSADE,spread,lower,31,0.24813516868980418,0.017079978409263286,0.2487332595880766,0.011414627011329255,0.22002635456833872,0.2701158303793068,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG9,MOSADE_shared_memory,spread,lower,31,0.24705383237623393,0.016294303620771444,0.24871238161991574,0.00962184443278467,0.23384863514384072,0.26752851277779643,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG9,MOSADE,time_s,lower,31,731.5995365999988,15.898885650007287,725.1742188322594,34.306556737881344,551.6129861000081,750.0454918000032,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,WFG9,MOSADE_shared_memory,time_s,lower,31,723.49387630001,21.669998550001765,721.2668014967757,33.947991610333524,552.060862000013,748.8801945000014,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT1,MOSADE,gd,lower,31,0.00016621792284548744,5.661783263236054e-05,0.0005132392536763622,0.0011725773356368785,0.0001487092019544875,0.006227762121688026,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT1,MOSADE_shared_memory,gd,lower,31,0.0001644868533825763,3.0274922057186058e-05,0.00025389879564023866,0.00030053325088872843,0.00014282324433029413,0.0014764582126940416,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT1,MOSADE,hv,higher,31,7.350925324306885,3.811456901825494e-05,7.350911375790514,5.583425148879225e-05,7.350734672588025,7.351001221408442,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
